actual_x,actual_y,ScatterFusion_x,ScatterFusion_y,AWGFormer_x,AWGFormer_y,EnergyPatchTST_x,EnergyPatchTST_y,SWIFT_x,SWIFT_y,LWSpace_x,LWSpace_y,TimeFlowDiffuser_x,TimeFlowDiffuser_y,ARIMA_x,ARIMA_y
109.0,-1.586364533,109.0,-1.5189292067221858,109.0,-1.5112148024310499,109.0,-1.597282731624779,109.0,-1.569834368349905,109.0,-1.5923994456239052,109.0,-1.5887854222980156,109.0,-1.6918582937163025
109.1,-1.588436493,109.1,-1.5208972659172786,109.1,-1.5066802479274195,109.1,-1.5949640145698203,109.1,-1.5713899777776192,109.1,-1.5931253966901717,109.1,-1.590756659004264,109.1,-1.6920131766003648
109.2,-1.588436493,109.2,-1.5228653251123716,109.2,-1.5034134681292193,109.2,-1.5927861613710201,109.2,-1.5729455872053335,109.2,-1.5938513477564384,109.2,-1.5927278957105129,109.2,-1.6921680594844273
109.3,-1.588436493,109.3,-1.5248333843074644,109.3,-1.4973666039168307,109.3,-1.5906083081722204,109.3,-1.5745011966330478,109.3,-1.594577298822705,109.3,-1.5946991324167614,109.3,-1.6923229423684896
109.4,-1.584292574,109.4,-1.5268014435025576,109.4,-1.4984555305162308,109.4,-1.5884304549734203,109.4,-1.576056806060762,109.4,-1.5953032498889717,109.4,-1.5966703691230102,109.4,-1.692477825252552
109.5,-1.584292574,109.5,-1.5287695026976504,109.5,-1.4995444571156307,109.5,-1.5862526017746204,109.5,-1.577612415488476,109.5,-1.5960292009552384,109.5,-1.5986416058292587,109.5,-1.6926327081366144
109.6,-1.584292574,109.6,-1.5307375618927432,109.6,-1.5006333837150305,109.6,-1.5840747485758204,109.6,-1.5791680249161903,109.6,-1.5967551520215049,109.6,-1.6006128425355073,109.6,-1.6927875910206769
109.7,-1.580148655,109.7,-1.532801853870401,109.7,-1.5117078287546217,109.7,-1.5800340062826126,109.7,-1.580697021642556,109.7,-1.5977915846035062,109.7,-1.602584079241756,109.7,-1.6930208312609067
109.8,-1.580148655,109.8,-1.534910488722286,109.8,-1.5117078287546217,109.8,-1.5756782998850132,109.8,-1.5822215188817157,109.8,-1.598880511202906,109.8,-1.6045553159480046,109.8,-1.6941050114493437
109.9,-1.580148655,109.9,-1.5370191235741715,109.9,-1.5117078287546217,109.9,-1.5713225934874133,109.9,-1.5837460161208758,109.9,-1.5999694378023062,109.9,-1.6065265526542534,109.9,-1.695112806942857
110.0,-1.581184635,110.0,-1.5391277584260565,110.0,-1.5117078287546217,110.0,-1.566966887089814,110.0,-1.5852705133600355,110.0,-1.601058364401706,110.0,-1.608497789360502,110.0,-1.695112806942857
110.1,-1.581184635,110.1,-1.5412363932779418,110.1,-1.5007908657672266,110.1,-1.5632247578587781,110.1,-1.5867950105991955,110.1,-1.6021472910011059,110.1,-1.6104690260667505,110.1,-1.695112806942857
110.2,-1.581184635,110.2,-1.5433450281298273,110.2,-1.5007908657672266,110.2,-1.5595950025274448,110.2,-1.5883195078383556,110.2,-1.6032362176005057,110.2,-1.6124402627729992,110.2,-1.695112806942857
110.3,-1.585328554,110.3,-1.5454536629817124,110.3,-1.5007908657672266,110.3,-1.5559652471961118,110.3,-1.5898440050775153,110.3,-1.6043251441999056,110.3,-1.614419921343559,110.3,-1.695112806942857
110.4,-1.585328554,110.4,-1.5475622978335979,110.4,-1.5007908657672266,110.4,-1.5523354918647783,110.4,-1.5913685023166755,110.4,-1.6054140707993056,110.4,-1.6165882817204327,110.4,-1.695112806942857
110.5,-1.585328554,110.5,-1.549670932685483,110.5,-1.5026094396722016,110.5,-1.5487057365334456,110.5,-1.5928929995558352,110.5,-1.604229780017487,110.5,-1.6186314899648786,110.5,-1.695112806942857
110.6,-1.591544432,110.6,-1.5517795675373682,110.6,-1.5047872928710013,110.6,-1.5450759812021126,110.6,-1.5944174967949951,110.6,-1.602596390118387,110.6,-1.6164631295880052,110.6,-1.695112806942857
110.7,-1.591544432,110.7,-1.5538882023892535,110.7,-1.5069651460698015,110.7,-1.5408437275015732,110.7,-1.595941994034155,110.7,-1.600963000219287,110.7,-1.6142947692111316,110.7,-1.695112806942857
110.8,-1.591544432,110.8,-1.5559968372411388,110.8,-1.5091429992686014,110.8,-1.5364880211039733,110.8,-1.597466491273315,110.8,-1.599329610320187,110.8,-1.6121264088342582,110.8,-1.695112806942857
110.9,-1.596724331,110.9,-1.5581054720930243,110.9,-1.5113208524674013,110.9,-1.5321323147063732,110.9,-1.598990988512475,110.9,-1.4300862222831139,110.9,-1.6099580484573843,110.9,-1.695112806942857
111.0,-1.596724331,111.0,-1.5602141069449094,111.0,-1.5134987056662008,111.0,-1.5277766083087738,111.0,-1.6005154857516348,111.0,-1.4317196121822138,111.0,-1.607789688080511,111.0,-1.695112806942857
111.1,-1.596724331,111.1,-1.5623227417967946,111.1,-1.5121058838392005,111.1,-1.5252062394240742,111.1,-1.6020399829907945,111.1,-1.4333530020813137,111.1,-1.6056213277036375,111.1,-1.695112806942857
111.2,-1.602940209,111.2,-1.56459601859879,111.2,-1.5099280306404002,111.2,-1.5230283862252738,111.2,-1.6035644802299547,111.2,-1.4349863919804138,111.2,-1.603452967326764,111.2,-1.695112806942857
111.3,-1.602940209,111.3,-1.5677824001527496,111.3,-1.4752706991735574,111.3,-1.5138912213521005,111.3,-1.6050889774691144,111.3,-1.4366197818795134,111.3,-1.6012846069498905,111.3,-1.695112806942857
111.4,-1.602940209,111.4,-1.5709687817067097,111.4,-1.4600257267819576,111.4,-1.5138912213521005,111.4,-1.6066134747082745,111.4,-1.4382531717786136,111.4,-1.5991162465730167,111.4,-1.6953238748106814
111.5,-1.608120108,111.5,-1.5741551632606696,111.5,-1.4494825675055165,111.5,-1.5158307192621028,111.5,-1.6081379719474345,111.5,-1.4398865616777135,111.5,-1.5969478861961433,111.5,-1.6955407108483687
111.6,-1.608120108,111.6,-1.5773415448146293,111.6,-1.440045203644051,111.6,-1.5182263577807826,111.6,-1.6096624691865942,111.6,-1.4415199515768133,111.6,-1.5947795258192698,111.6,-1.695757546886056
111.7,-1.608120108,111.7,-1.5805279263685896,111.7,-1.430607839782584,111.7,-1.5206219962994627,111.7,-1.6111869664257543,111.7,-1.4431533414759132,111.7,-1.5926111654423962,111.7,-1.6959743829237433
111.8,-1.608120108,111.8,-1.5837143079225493,111.8,-1.4211704759211183,111.8,-1.5230176348181423,111.8,-1.612711463664914,111.8,-1.4447867313750131,111.8,-1.59112632166413,111.8,-1.6961912189614308
111.9,-1.608120108,111.9,-1.5869006894765096,111.9,-1.4117331120596515,111.9,-1.5254132733368226,111.9,-1.6142359609040742,111.9,-1.4464201212741132,111.9,-1.5896807480795476,111.9,-1.696408054999118
112.0,-1.608120108,112.0,-1.5900870710304693,112.0,-1.402295748198186,112.0,-1.5278089118555023,112.0,-1.6157604581432339,112.0,-1.4480535111732131,112.0,-1.5882351744949654,112.0,-1.6966248910368054
112.1,-1.602940209,112.1,-1.593273452584429,112.1,-1.3968949192309748,112.1,-1.5302045503741821,112.1,-1.6172849553823938,112.1,-1.4496869010723128,112.1,-1.586789600910383,112.1,-1.6968417270744927
112.2,-1.602940209,112.2,-1.5964598341383893,112.2,-1.3925392128333745,112.2,-1.5326001888928622,112.2,-1.6188094526215537,112.2,-1.451320290971413,112.2,-1.5853440273258006,112.2,-1.6970585631121802
112.3,-1.602940209,112.3,-1.599646215692349,112.3,-1.3881835064357748,112.3,-1.5349958274115418,112.3,-1.6203339498607137,112.3,-1.4529536808705128,112.3,-1.5838984537412184,112.3,-1.6972753991498675
112.4,-1.59776031,112.4,-1.6021714381895242,112.4,-1.3838278000381747,112.4,-1.537391465930222,112.4,-1.6218584470998736,112.4,-1.454587070769613,112.4,-1.582452880156636,112.4,-1.6974922351875548
112.5,-1.59776031,112.5,-1.604045780280089,112.5,-1.378996486974489,112.5,-1.5404702188214587,112.5,-1.6233829443390335,112.5,-1.4562204606687126,112.5,-1.5810073065720538,112.5,-1.697709071225242
112.6,-1.59776031,112.6,-1.6059201223706534,112.6,-1.3768186337756896,112.6,-1.5437369986196583,112.6,-1.6249074415781932,112.6,-1.4578538505678125,112.6,-1.5795617329874716,112.6,-1.6979259072629296
112.7,-1.591544432,112.7,-1.6077944644612183,112.7,-1.3697873099184872,112.7,-1.5461554248508413,112.7,-1.6264319388173534,112.7,-1.4594872404669126,112.7,-1.5781161594028892,112.7,-1.6981427433006169
112.8,-1.591544432,112.8,-1.609668806551783,112.8,-1.3697873099184872,112.8,-1.5483332780496413,112.8,-1.6279564360565133,112.8,-1.4611206303660123,112.8,-1.5766705858183068,112.8,-1.6983595793383042
112.9,-1.591544432,112.9,-1.6115431486423477,112.9,-1.3758397234501218,112.9,-1.547561281659257,112.9,-1.6294809332956732,112.9,-1.4627071972557604,112.9,-1.5752250122337244,112.9,-1.6985764153759915
113.0,-1.586364533,113.0,-1.6134174907329124,113.0,-1.3780175766489215,113.0,-1.545927891760157,113.0,-1.6310054305348332,113.0,-1.4642800912326712,113.0,-1.5740911325072346,113.0,-1.698793251413679
113.1,-1.586364533,113.1,-1.6152918328234769,113.1,-1.380195429847721,113.1,-1.5442945018610572,113.1,-1.6325299277739929,113.1,-1.465852985209582,113.1,-1.573006952318798,113.1,-1.6990100874513663
113.2,-1.586364533,113.2,-1.6171661749140418,113.2,-1.3823732830465212,113.2,-1.542661111961957,113.2,-1.634054425013153,113.2,-1.4674258791864934,113.2,-1.5719227721303612,113.2,-1.6992269234890536
113.3,-1.583256594,113.3,-1.6190405170046065,113.3,-1.384273891121661,113.3,-1.5410277220628574,113.3,-1.6355789222523127,113.3,-1.4689987731634042,113.3,-1.5708385919419245,113.3,-1.6994437595267409
113.4,-1.583256594,113.4,-1.6209148590951712,113.4,-1.3860887687873278,113.4,-1.5393943321637573,113.4,-1.6371034194914729,113.4,-1.4705716671403153,113.4,-1.5718661183973097,113.4,-1.6996304283266594
113.5,-1.583256594,113.5,-1.6227892011857359,113.5,-1.3879036464529944,113.5,-1.5377609422646574,113.5,-1.6386279167306326,113.5,-1.4721445611172264,113.5,-1.5733116919818921,113.5,-1.699811125024732
113.6,-1.574968756,113.6,-1.6259456969165007,113.6,-1.389718524118661,113.6,-1.5361275523655575,113.6,-1.6401524139697925,113.6,-1.4737174550941372,113.6,-1.5747572655664743,113.6,-1.699991821722805
113.7,-1.574968756,113.7,-1.6293195126795175,113.7,-1.3915334017843277,113.7,-1.5344941624664576,113.7,-1.6415948455515903,113.7,-1.4752903490710483,113.7,-1.5762028391510567,113.7,-1.7001725184208778
113.8,-1.568752878,113.8,-1.6326933284425338,113.8,-1.3933482794499943,113.8,-1.5328607725673578,113.8,-1.6430104501308103,113.8,-1.4768632430479594,113.8,-1.577648412735639,113.8,-1.7003532151189507
113.9,-1.568752878,113.9,-1.6360671442055508,113.9,-1.3954348628406419,113.9,-1.5312273826682576,113.9,-1.6444260547100302,113.9,-1.4784361370248704,113.9,-1.5790939863202216,113.9,-1.7005339118170233
114.0,-1.568752878,114.0,-1.641627462073662,114.0,-1.3976127160394416,114.0,-1.5295939927691578,114.0,-1.6458416592892502,114.0,-1.4800090310017813,114.0,-1.5805395599048038,114.0,-1.7007146085150961
114.1,-1.563572979,114.1,-1.6471126335077262,114.1,-1.3997905692382415,114.1,-1.5269486306497286,114.1,-1.64725726386847,114.1,-1.4815819249786923,114.1,-1.581985133489386,114.1,-1.700895305213169
114.2,-1.563572979,114.2,-1.6482372387620652,114.2,-1.4019684224370415,114.2,-1.5239540825013784,114.2,-1.6486728684476901,114.2,-1.4831548189556034,114.2,-1.5834307070739684,114.2,-1.7010760019112416
114.3,-1.563572979,114.3,-1.6498131113091303,114.3,-1.4041462756358414,114.3,-1.5209595343530289,114.3,-1.6500884730269099,114.3,-1.4847277129325143,114.3,-1.5848762806585506,114.3,-1.7012566986093145
114.4,-1.56150102,114.4,-1.6559984402079946,114.4,-1.4063241288346413,114.4,-1.517964986204679,114.4,-1.65150407760613,114.4,-1.4863006069094256,114.4,-1.5863218542431332,114.4,-1.7014373953073874
114.5,-1.56150102,114.5,-1.662183769106858,114.5,-1.408501982033441,114.5,-1.5149704380563294,114.5,-1.6529196821853498,114.5,-1.4878735008863364,114.5,-1.5877674278277154,114.5,-1.70161809200546
114.6,-1.56150102,114.6,-1.6683690980057213,114.6,-1.4106798352322407,114.6,-1.5119758899079796,114.6,-1.6543352867645698,114.6,-1.4894463948632475,114.6,-1.5894846093487753,114.6,-1.701662984735294
114.7,-1.554249161,114.7,-1.6738089779806462,114.7,-1.4128576884310406,114.7,-1.5089813417596296,114.7,-1.6557508913437897,114.7,-1.4833237249873947,114.7,-1.5912915763295035,114.7,-1.701662984735294
114.8,-1.554249161,114.8,-1.6763795042762775,114.8,-1.4150355416298401,114.8,-1.50598679361128,114.8,-1.6571664959230097,114.8,-1.4833237249873947,114.8,-1.5930985433102314,114.8,-1.701662984735294
114.9,-1.554249161,114.9,-1.6789500305719094,114.9,-1.4176071049194139,114.9,-1.5020079702359956,114.9,-1.6585821005022297,114.9,-1.484359804173641,114.9,-1.5949055102909595,114.9,-1.701662984735294
115.0,-1.554249161,115.0,-1.6815205568675407,115.0,-1.4203294214179136,115.0,-1.4976522638383956,115.0,-1.6599977050814496,115.0,-1.4857926023307462,115.0,-1.5967124772716872,115.0,-1.701662984735294
115.1,-1.554249161,115.1,-1.6840910831631721,115.1,-1.4230517379164134,115.1,-1.4964240805722686,115.1,-1.6614133096606694,115.1,-1.4872254004878513,115.1,-1.598519444252415,115.1,-1.701662984735294
115.2,-1.554249161,115.2,-1.6866616094588038,115.2,-1.4257740544149136,115.2,-1.4964240805722686,115.2,-1.6628289142398895,115.2,-1.4886581986449565,115.2,-1.600326411233143,115.2,-1.701662984735294
115.3,-1.56046504,115.3,-1.6892321357544353,115.3,-1.4278494197599225,115.3,-1.4964240805722686,115.3,-1.6642445188191093,115.3,-1.4900909968020617,115.3,-1.602133378213871,115.3,-1.701662984735294
115.4,-1.56046504,115.4,-1.691802662050067,115.4,-1.4296642974255893,115.4,-1.4964240805722686,115.4,-1.6656601233983293,115.4,-1.491523794959167,115.4,-1.603940345194599,115.4,-1.701662984735294
115.5,-1.56046504,115.5,-1.6943731883456983,115.5,-1.4314791750912557,115.5,-1.4973490429548808,115.5,-1.6670757279775492,115.5,-1.492956593116272,115.5,-1.6057473121753267,115.5,-1.701662984735294
115.6,-1.565644938,115.6,-1.6969437146413298,115.6,-1.4332940527569222,115.6,-1.4986557548741606,115.6,-1.6684913325567692,115.6,-1.4943893912733772,115.6,-1.6075542791560546,115.6,-1.701662984735294
115.7,-1.565644938,115.7,-1.6995142409369615,115.7,-1.4351089304225888,115.7,-1.4999624667934406,115.7,-1.657995132785714,115.7,-1.4958221894304826,115.7,-1.6093612461367828,115.7,-1.701662984735294
115.8,-1.565644938,115.8,-1.702084767232593,115.8,-1.4369238080882554,115.8,-1.5012691787127206,115.8,-1.657995132785714,115.8,-1.4972549875875878,115.8,-1.6114192577528546,115.8,-1.701662984735294
115.9,-1.566680918,115.9,-1.7046552935282246,115.9,-1.439751650004791,115.9,-1.5025758906320006,115.9,-1.659008097036583,115.9,-1.498687785744693,115.9,-1.6103350775644176,115.9,-1.701662984735294
116.0,-1.566680918,116.0,-1.7072258198238561,116.0,-1.4430184298029909,116.0,-1.5038826025512806,116.0,-1.6604599991691162,116.0,-1.5001205839017981,116.0,-1.609250897375981,116.0,-1.701662984735294
116.1,-1.566680918,116.1,-1.7102910909919113,116.1,-1.4462852096011907,116.1,-1.5051893144705604,116.1,-1.6619119013016495,116.1,-1.5015533820589033,116.1,-1.6081667171875442,116.1,-1.701662984735294
116.2,-1.55942906,116.2,-1.7136649067549279,116.2,-1.449551989399391,116.2,-1.5064960263898404,116.2,-1.6633638034341829,116.2,-1.5029861802160085,116.2,-1.6070825369991075,116.2,-1.701662984735294
116.3,-1.55942906,116.3,-1.7027086862338845,116.3,-1.4528187691975907,116.3,-1.5078027383091204,116.3,-1.664815705566716,116.3,-1.5044189783731137,116.3,-1.6059983568106708,116.3,-1.701662984735294
116.4,-1.55942906,116.4,-1.7010217783523762,116.4,-1.456085548995791,116.4,-1.5091094502284004,116.4,-1.6662676076992495,116.4,-1.505851776530219,116.4,-1.604914176622234,116.4,-1.7018139922517348
116.5,-1.553213182,116.5,-1.699334870470868,116.5,-1.459723881290048,116.5,-1.5100198394852191,116.5,-1.6676204291661674,116.5,-1.5072845746873242,116.5,-1.6038299964337972,116.5,-1.7020549211824985
116.6,-1.553213182,116.6,-1.69764796258936,116.6,-1.4635351243879473,116.6,-1.5107457905514856,116.6,-1.6689271410854474,116.6,-1.5087173728444292,116.6,-1.6042409448529622,116.6,-1.7022958501132623
116.7,-1.553213182,116.7,-1.6892853305454294,116.7,-1.4673463674858473,116.7,-1.5114717416177523,116.7,-1.6702338530047274,116.7,-1.5101501710015346,116.7,-1.6055961700885084,116.7,-1.702536779044026
116.8,-1.543889364,116.8,-1.6791638832563809,116.8,-1.4711576105837467,116.8,-1.5121976926840188,116.8,-1.6715405649240072,116.8,-1.5115829691586398,116.8,-1.6069513953240542,116.8,-1.7027777079747897
116.9,-1.543889364,116.9,-1.6372474614713344,116.9,-1.4742368274868904,116.9,-1.5129236437502855,116.9,-1.6728472768432872,116.9,-1.513015767315745,116.9,-1.6083066205596002,116.9,-1.7030186369055533
117.0,-1.543889364,117.0,-1.6282506194366246,117.0,-1.4769591439853902,117.0,-1.513649594816552,117.0,-1.674153988762567,117.0,-1.5144485654728501,117.0,-1.6096618457951462,117.0,-1.7032595658363172
117.1,-1.536637506,117.1,-1.6172103126471402,117.1,-1.47968146048389,117.1,-1.5138912213521005,117.1,-1.6754607006818467,117.1,-1.5158813636299553,117.1,-1.611017071030692,117.1,-1.7035004947670809
117.2,-1.536637506,117.2,-1.6059642601037498,117.2,-1.4824037769823901,117.2,-1.5138912213521005,117.2,-1.6767674126011267,117.2,-1.5173141617870607,117.2,-1.612372296266238,117.2,-1.7037414236978445
117.3,-1.536637506,117.3,-1.522093454628186,117.3,-1.4916762712733267,117.3,-1.5124493265573047,117.3,-1.6780741245204065,117.3,-1.5187469599441656,117.3,-1.613727521501784,117.3,-1.7039823526286082
117.4,-1.534565546,117.4,-1.5182580065470586,117.4,-1.4943985877718269,117.4,-1.5102714733585048,117.4,-1.6793808364396865,117.4,-1.520179758101271,117.4,-1.6155360262780474,117.4,-1.704223281559372
117.5,-1.534565546,117.5,-1.5182580065470586,117.5,-1.4971209042703266,117.5,-1.5061858654964546,117.5,-1.6798290587605038,117.5,-1.5216125562583762,117.5,-1.6177043866549208,117.5,-1.7044642104901357
117.6,-1.534565546,117.6,-1.5180373178815563,117.6,-1.4998432207688264,117.6,-1.5011042080325883,117.6,-1.6798290587605038,117.6,-1.5230453544154812,117.6,-1.6198727470317942,117.6,-1.7047051394208994
117.7,-1.515917911,117.7,-1.5154132389547654,117.7,-1.5032754058673665,117.7,-1.4960225505687212,117.7,-1.672977733465406,117.7,-1.5244781525725866,117.7,-1.6220411074086678,117.7,-1.704946068351663
117.8,-1.515917911,117.8,-1.512789160027975,117.8,-1.5070866489652663,117.8,-1.490940893104855,117.8,-1.6691664903675063,117.8,-1.5259109507296917,117.8,-1.6242094677855412,117.8,-1.7051869972824267
117.9,-1.515917911,117.9,-1.5101650811011842,117.9,-1.5108978920631664,117.9,-1.4858592356409877,117.9,-1.665355247269606,117.9,-1.5273437488867971,117.9,-1.6263778281624148,117.9,-1.7054279262131906
118.0,-1.451687167,118.0,-1.5075410021743936,118.0,-1.514709135161066,118.0,-1.4807775781771213,118.0,-1.6615440041717064,118.0,-1.528776547043902,118.0,-1.6285461885392882,118.0,-1.7056688551439543
118.0,-1.530421627,118.0,-1.5075410021743936,118.0,-1.514709135161066,118.0,-1.4807775781771213,118.0,-1.6615440041717064,118.0,-1.528776547043902,118.0,-1.6285461885392882,118.0,-1.7056688551439543
118.1,-1.451687167,118.1,-1.5049169232476032,118.1,-1.5179962859069545,118.1,-1.478258149989755,118.1,-1.6590433174897368,118.1,-1.5302093452010073,118.1,-1.6307145489161616,118.1,-1.705909784074718
118.1,-1.530421627,118.1,-1.5049169232476032,118.1,-1.5179962859069545,118.1,-1.478258149989755,118.1,-1.6590433174897368,118.1,-1.5302093452010073,118.1,-1.6307145489161616,118.1,-1.705909784074718
118.2,-1.451687167,118.2,-1.5023901891842257,118.2,-1.5209908340553044,118.2,-1.4771692233903548,118.2,-1.6606767073888367,118.2,-1.5316421433581127,118.2,-1.6328829092930353,118.2,-1.7060297699302518
118.2,-1.530421627,118.2,-1.5023901891842257,118.2,-1.5209908340553044,118.2,-1.4771692233903548,118.2,-1.6606767073888367,118.2,-1.5316421433581127,118.2,-1.6328829092930353,118.2,-1.7060297699302518
118.3,-1.414391896,118.3,-1.5001409786755482,118.3,-1.523985382203654,118.3,-1.476080296790955,118.3,-1.6623100972879363,118.3,-1.5330749415152176,118.3,-1.6350512696699087,118.3,-1.7060297699302518
118.3,-1.511773992,118.3,-1.5001409786755482,118.3,-1.523985382203654,118.3,-1.476080296790955,118.3,-1.6623100972879363,118.3,-1.5330749415152176,118.3,-1.6350512696699087,118.3,-1.7060297699302518
118.4,-1.414391896,118.4,-1.4978917681668704,118.4,-1.5269799303520042,118.4,-1.4749913701915551,118.4,-1.6639434871870364,118.4,-1.534507739672323,118.4,-1.6372196300467825,118.4,-1.7060297699302518
118.4,-1.511773992,118.4,-1.4978917681668704,118.4,-1.5269799303520042,118.4,-1.4749913701915551,118.4,-1.6639434871870364,118.4,-1.534507739672323,118.4,-1.6372196300467825,118.4,-1.7060297699302518
